1000
0	5001000077	500100.0287
1	5001000046	500100.0066
2	5001000232	500100.0264
3	5001000089	500100.0147
4	5001000299	500100.0211
5	5001000279	500100.0001
6	5001000059	500100.0165
7	5001000030	500100.0046
8	5001000300	500100.0042
9	5001000033	500100.0135
10	5001000036	500100.0008
11	5001000049	500100.0132
12	5001000173	500100.0091
13	5001000281	500100.0017
14	5001000170	500100.0012
15	5001000157	500100.014
16	5001000290	500100.019
17	5001000080	500100.0291
18	5001000114	500100.0202
19	5001000300	500100.011
20	5001000224	500100.0021
21	5001000299	500100.0258
22	5001000284	500100.0279
23	5001000204	500100.0251
24	5001000153	500100.0011
25	5001000284	500100.0028
26	5001000003	500100.0038
27	5001000156	500100.0248
28	5001000137	500100.0089
29	5001000262	500100.0132
30	5001000228	500100.0032
31	5001000082	500100.0064
32	5001000087	500100.0207
33	5001000036	500100.0093
34	5001000007	500100.0202
35	5001000232	500100.0215
36	5001000128	500100.0053
37	5001000039	500100.02
38	5001000227	500100.0184
39	5001000007	500100.0233
40	5001000111	500100.0277
41	5001000033	500100.0059
42	5001000016	500100.0081
43	5001000276	500100.0247
44	5001000242	500100.0068
45	5001000104	500100.0137
46	5001000216	500100.0293
47	5001000155	500100.0078
48	5001000247	500100.0084
49	5001000260	500100.0216
50	5001000006	500100.0253
51	5001000289	500100.0039
52	5001000164	500100.0159
53	5001000053	500100.0242
54	5001000243	500100.0056
55	5001000005	500100.0227
56	5001000211	500100.0297
57	5001000231	500100.0111
58	5001000093	500100.015
59	5001000243	500100.0165
60	5001000013	500100.0237
61	5001000166	500100.0004
62	5001000065	500100.0184
63	5001000153	500100.0133
64	5001000068	500100.0025
65	5001000197	500100.0097
66	5001000127	500100.019
67	5001000030	500100.0109
68	5001000292	500100.027
69	5001000089	500100.0231
70	5001000289	500100.0026
71	5001000131	500100.0152
72	5001000297	500100.0085
73	5001000092	500100.0058
74	5001000177	500100.0126
75	5001000092	500100.0056
76	5001000290	500100.0085
77	2501000278	250100.0105
78	2501000166	250100.0038
79	2501000037	250100.0287
80	2501000262	250100.0157
81	2501000097	250100.0261
82	2501000112	250100.0191
83	2501000168	250100.0019
84	2501000246	250100.0206
85	2501000036	250100.0183
86	2501000071	250100.0137
87	2501000234	250100.0078
88	2501000073	250100.0183
89	2501000138	250100.0269
90	2501000216	250100.0036
91	2501000282	250100.0175
92	2501000062	250100.0297
93	2501000153	250100.0187
94	2501000042	250100.0027
95	2501000085	250100.0242
96	2501000191	250100.0015
97	2501000272	250100.0148
98	2501000121	250100.016
99	2501000131	250100.0245
100	2501000109	250100.0253
101	2501000148	250100.0267
102	2501000219	250100.0091
103	2501000085	250100.024
104	2501000222	250100.0027
105	2501000232	250100.0239
106	2501000295	250100.0079
107	2501000143	250100.0178
108	2501000020	250100.0152
109	2501000007	250100.0218
110	2501000293	250100.0044
111	2501000232	250100.0267
112	2501000089	250100.0053
113	2501000191	250100.0281
114	2501000043	250100.0033
115	2501000230	250100.0184
116	2501000104	250100.0283
117	2501000276	250100.0242
118	2501000090	250100.009
119	2501000168	250100.0199
120	2501000082	250100.0204
121	2501000118	250100.0262
122	2501000261	250100.0136
123	2501000019	250100.0028
124	2501000103	250100.0234
125	2501000188	250100.0241
126	2501000048	250100.0214
127	2501000040	250100.0003
128	2501000015	250100.0269
129	2501000116	250100.0269
130	2501000087	250100.0284
131	2501000251	250100.0036
132	2501000111	250100.0125
133	2501000147	250100.0133
134	2501000257	250100.0103
135	2501000097	250100.0107
136	2501000118	250100.0142
137	2501000200	250100.0231
138	2501000203	250100.0013
139	2501000021	250100.0127
140	2501000182	250100.0294
141	2501000161	250100.0206
142	2501000073	250100.0075
143	2501000132	250100.026
144	2501000004	250100.0274
145	2501000026	250100.0029
146	2501000032	250100.0189
147	2501000103	250100.026
148	2501000224	250100.0267
149	2501000282	250100.0207
150	2501000015	250100.0173
151	2501000278	250100.009
152	2501000254	250100.0006
153	2501000116	250100.0013
154	1251000080	125100.0127
155	1251000114	125100.0297
156	1251000143	125100.0069
157	1251000041	125100.0261
158	1251000032	125100.0114
159	1251000025	125100.0181
160	1251000106	125100.0045
161	1251000161	125100.0221
162	1251000047	125100.0047
163	1251000023	125100.007
164	1251000158	125100.0026
165	1251000015	125100.0067
166	1251000283	125100.0288
167	1251000247	125100.0112
168	1251000103	125100.0086
169	1251000029	125100.0148
170	1251000181	125100.0262
171	1251000002	125100.005
172	1251000225	125100.0299
173	1251000271	125100.0158
174	1251000281	125100.0018
175	1251000220	125100.0089
176	1251000109	125100.0019
177	1251000199	125100.0271
178	1251000282	125100.0131
179	1251000294	125100.0289
180	1251000229	125100.0182
181	1251000046	125100.0285
182	1251000111	125100.007
183	1251000027	125100.0298
184	1251000106	125100.0246
185	1251000078	125100.0123
186	1251000290	125100.0093
187	1251000026	125100.0207
188	1251000001	125100.0197
189	1251000289	125100.0065
190	1251000082	125100.0012
191	1251000176	125100.0174
192	1251000230	125100.0152
193	1251000214	125100.0061
194	1251000186	125100.0136
195	1251000142	125100.0059
196	1251000072	125100.0111
197	1251000206	125100.0116
198	1251000210	125100.0125
199	1251000035	125100.0049
200	1251000103	125100.0253
201	1251000169	125100.0195
202	1251000175	125100.017
203	1251000070	125100.0175
204	1251000197	125100.0233
205	1251000240	125100.0054
206	1251000061	125100.0087
207	1251000126	125100.0152
208	1251000224	125100.0146
209	1251000177	125100.0067
210	1251000283	125100.0115
211	1251000289	125100.0084
212	1251000047	125100.0004
213	1251000160	125100.025
214	1251000101	125100.0041
215	1251000089	125100.0144
216	1251000237	125100.0051
217	1251000275	125100.0282
218	1251000204	125100.0221
219	1251000237	125100.0013
220	1251000170	125100.018
221	1251000129	125100.0218
222	1251000020	125100.024
223	1251000151	125100.0039
224	1251000109	125100.0267
225	1251000052	125100.0101
226	1251000072	125100.009
227	1251000147	125100.0078
228	1251000089	125100.0237
229	1251000139	125100.0032
230	1251000073	125100.0058
231	626000045	62600.0228
232	626000144	62600.0011
233	626000096	62600.0044
234	626000190	62600.0205
235	626000056	62600.0164
236	626000011	62600.0256
237	626000069	62600.0293
238	626000065	62600.0182
239	626000054	62600.0248
240	626000288	62600.0122
241	626000277	62600.0268
242	626000163	62600.0194
243	626000002	62600.0297
244	626000296	62600.0194
245	626000190	62600.0134
246	626000154	62600.002
247	626000277	62600.0251
248	626000109	62600.0051
249	626000147	62600.0211
250	626000006	62600.0255
251	626000143	62600.0142
252	626000031	62600.0113
253	626000180	62600.0092
254	626000087	62600.0011
255	626000022	62600.0221
256	626000078	62600.0281
257	626000016	62600.0154
258	626000010	62600.0203
259	626000296	62600.0152
260	626000201	62600.0149
261	626000075	62600.0152
262	626000215	62600.0156
263	626000056	62600.01
264	626000173	62600.0244
265	626000012	62600.0157
266	626000291	62600.015
267	626000258	62600.0188
268	626000242	62600.001
269	626000175	62600.0182
270	626000282	62600.0228
271	626000285	62600.0271
272	626000224	62600.0131
273	626000163	62600.0246
274	626000095	62600.0184
275	626000190	62600.003
276	626000132	62600.0054
277	626000109	62600.0228
278	626000098	62600.0252
279	626000191	62600.024
280	626000298	62600.0102
281	626000058	62600.0112
282	626000274	62600.0255
283	626000042	62600.0258
284	626000073	62600.0282
285	626000181	62600.022
286	626000028	62600.0274
287	626000222	62600.0034
288	626000035	62600.0232
289	626000169	62600.0224
290	626000256	62600.0138
291	626000020	62600.0236
292	626000143	62600.0221
293	626000149	62600.0081
294	626000201	62600.02
295	626000211	62600.0049
296	626000087	62600.015
297	626000270	62600.0237
298	626000178	62600.0212
299	626000192	62600.0255
300	626000046	62600.023
301	626000266	62600.0256
302	626000154	62600.0287
303	626000176	62600.0158
304	626000035	62600.0208
305	626000099	62600.0161
306	626000047	62600.0255
307	626000068	62600.0136
308	313500096	31350.024
309	313500007	31350.012
310	313500035	31350.022
311	313500151	31350.0222
312	313500071	31350.0061
313	313500289	31350.0289
314	313500002	31350.0256
315	313500281	31350.0111
316	313500036	31350.0224
317	313500237	31350.0006
318	313500216	31350.0096
319	313500294	31350.0247
320	313500292	31350.0132
321	313500267	31350.0097
322	313500064	31350.0122
323	313500276	31350.0252
324	313500113	31350.0033
325	313500275	31350.0115
326	313500102	31350.0176
327	313500225	31350.0196
328	313500004	31350.0083
329	313500002	31350.0125
330	313500057	31350.0265
331	313500038	31350.0297
332	313500105	31350.0062
333	313500007	31350.017
334	313500202	31350.0069
335	313500156	31350.011
336	313500258	31350.0085
337	313500236	31350.0013
338	313500234	31350.0159
339	313500239	31350.0239
340	313500112	31350.0227
341	313500231	31350.0068
342	313500042	31350.0116
343	313500202	31350.006
344	313500120	31350.0283
345	313500191	31350.022
346	313500282	31350.0162
347	313500168	31350.0276
348	313500040	31350.0212
349	313500295	31350.0191
350	313500282	31350.0124
351	313500079	31350.0063
352	313500142	31350.024
353	313500180	31350.0052
354	313500244	31350.0001
355	313500272	31350.0254
356	313500131	31350.0003
357	313500291	31350.0037
358	313500114	31350.0113
359	313500088	31350.0046
360	313500149	31350.0267
361	313500256	31350.0189
362	313500205	31350.0035
363	313500259	31350.0238
364	313500179	31350.0167
365	313500066	31350.0166
366	313500254	31350.0148
367	313500290	31350.0114
368	313500138	31350.021
369	313500075	31350.0052
370	313500131	31350.0083
371	313500269	31350.0284
372	313500297	31350.0039
373	313500208	31350.0046
374	313500136	31350.007
375	313500126	31350.0178
376	313500164	31350.0038
377	313500204	31350.0192
378	313500210	31350.0071
379	313500046	31350.024
380	313500200	31350.0176
381	313500051	31350.0069
382	313500166	31350.0023
383	313500195	31350.0231
384	313500120	31350.0219
385	157250115	15725.0034
386	157250019	15725.0219
387	157250235	15725.0153
388	157250233	15725.0094
389	157250138	15725.0047
390	157250028	15725.0242
391	157250194	15725.0238
392	157250118	15725.0209
393	157250237	15725.03
394	157250270	15725.0052
395	157250072	15725.0068
396	157250043	15725.004
397	157250108	15725.0216
398	157250155	15725.0263
399	157250273	15725.0187
400	157250287	15725.014
401	157250225	15725.0218
402	157250143	15725.0222
403	157250228	15725.0101
404	157250009	15725.018
405	157250035	15725.0215
406	157250233	15725.0162
407	157250248	15725.0209
408	157250205	15725.0008
409	157250244	15725.0285
410	157250186	15725.0152
411	157250012	15725.003
412	157250008	15725.0283
413	157250132	15725.0034
414	157250259	15725.0097
415	157250032	15725.0152
416	157250185	15725.0276
417	157250155	15725.021
418	157250077	15725.018
419	157250088	15725.0161
420	157250005	15725.0101
421	157250165	15725.0133
422	157250266	15725.0157
423	157250075	15725.0187
424	157250207	15725.0233
425	157250014	15725.0145
426	157250056	15725.0089
427	157250197	15725.0068
428	157250027	15725.0285
429	157250154	15725.0001
430	157250067	15725.0257
431	157250161	15725.0023
432	157250206	15725.0223
433	157250213	15725.0259
434	157250267	15725.0042
435	157250173	15725.0176
436	157250032	15725.0107
437	157250282	15725.0173
438	157250240	15725.0036
439	157250066	15725.0215
440	157250298	15725.0159
441	157250080	15725.0077
442	157250194	15725.0116
443	157250236	15725.0082
444	157250235	15725.0095
445	157250193	15725.0031
446	157250046	15725.0247
447	157250054	15725.0088
448	157250286	15725.0077
449	157250227	15725.0037
450	157250063	15725.0141
451	157250222	15725.0107
452	157250151	15725.0089
453	157250063	15725.0176
454	157250112	15725.0104
455	157250034	15725.0081
456	157250205	15725.0032
457	157250057	15725.0124
458	157250127	15725.0237
459	157250124	15725.0162
460	157250015	15725.0127
461	157250078	15725.0222
462	79125205	7912.5243
463	79125136	7912.5186
464	79125232	7912.5178
465	79125144	7912.5271
466	79125297	7912.5291
467	79125105	7912.5075
468	79125135	7912.5218
469	79125191	7912.5244
470	79125052	7912.5263
471	79125141	7912.5223
472	79125222	7912.5206
473	79125176	7912.5017
474	79125129	7912.5083
475	79125282	7912.5056
476	79125098	7912.5057
477	79125262	7912.5088
478	79125218	7912.5031
479	79125057	7912.5284
480	79125016	7912.5061
481	79125271	7912.5137
482	79125100	7912.52
483	79125100	7912.5025
484	79125265	7912.5098
485	79125280	7912.5217
486	79125205	7912.5224
487	79125150	7912.513
488	79125124	7912.5248
489	79125138	7912.5046
490	79125289	7912.5247
491	79125216	7912.5188
492	79125126	7912.5239
493	79125127	7912.5024
494	79125051	7912.5188
495	79125223	7912.5283
496	79125124	7912.5225
497	79125287	7912.5066
498	79125137	7912.513
499	79125159	7912.5086
500	79125113	7912.5164
501	79125141	7912.5047
502	79125021	7912.5063
